title,key
Update year to 2009 for javadoc,HADOOP-5209
"SAXParseException: ""id"" must not contain the '<' character",HADOOP-5208
Some core tests not executed by Hudson,HADOOP-5207
"All ""unprotected*"" methods of FSDirectory should synchronize on the root.",HADOOP-5206
"Change CHUKWA_IDENT_STRING from ""demo"" to ""TODO-AGENTS-INSTANCE-NAME""",HADOOP-5205
hudson trunk build failure due to autoheader failure in create-c++-configure-libhdfs task,HADOOP-5204
TT's version build is too restrictive,HADOOP-5203
NPE when the namenode comes up but the filesystem is set to file://,HADOOP-5200
NPE in Shell.runCommand(),HADOOP-5198
avoiding unnecessary byte[] allocation in SequenceFile.CompressedBytes and SequenceFile.UncompressedBytes,HADOOP-5196
Unit tests for TestProxyUgiManager and TestHdfsProxy consistently failing on trunk builds,HADOOP-5195
DiskErrorException in TaskTracker when running a job,HADOOP-5194
SecondaryNameNode does not rollImage because of incorrect calculation of edits modification time.,HADOOP-5193
Block reciever should not remove a finalized block when block replication fails,HADOOP-5192
"After creation and startup of the hadoop namenode on AIX or Solaris, you will only be allowed to connect to the namenode via hostname but not IP.",HADOOP-5191
Create a privacy policy for the Hadoop website,HADOOP-5190
Task processes not exiting due to ackQueue bug in DFSClient,HADOOP-5182
FileSystem#copyToLocalFile shouldn't copy .crc files,HADOOP-5179
Default number of xceivers should be increased dramatically,HADOOP-5177
TestDFSIO reports itself as TestFDSIO,HADOOP-5176
Option to prohibit jars unpacking,HADOOP-5175
Pipes example throws NullPointerException on trunk when run with LocalJobRunner,HADOOP-5174
Chukwa : TestAgentConfig.testInitAdaptors_vs_Checkpoint regularly fails ,HADOOP-5172
"Set max map/reduce tasks on a per-job basis, either per-node or cluster-wide",HADOOP-5170
JobTracker fails to restart if recovery and ACLs are enabled,HADOOP-5166
Subclasses of ClusterMapReduceTestCase can't easily add new configuration parameters,HADOOP-5164
FSNamesystem#getRandomDatanode() should not use Replicator to choose a random datanode,HADOOP-5163
Accepted sockets do not get placed in DataXceiverServer#childSockets,HADOOP-5161
Port HDFS space quotas to 0.18,HADOOP-5158
TestHeartbeatHandling uses MiniDFSCluster.getNamesystem() which does not exist in branch 0.20,HADOOP-5156
4-way deadlock in FairShare scheduler,HADOOP-5154
better messaging when tasktacker cannot access userlogs,HADOOP-5152
"hdfs_quota_admin_guide.html 'q' in setQuota, etc not properly capitalized",HADOOP-5151
"""ant binary"" wastes time building documentations that are not needed in the packaging",HADOOP-5150
HistoryViewer throws IndexOutOfBoundsException when there are files or directories not confrming to log file name convention,HADOOP-5149
make watchdog disable-able,HADOOP-5148
remove refs to slaves file,HADOOP-5147
LocalDirAllocator misses files on the local filesystem,HADOOP-5146
Balancer sometimes runs out of memory after days or weeks running,HADOOP-5145
manual way of turning on restore of failed storage replicas for namenode,HADOOP-5144
MapWritable#putAll does not store classes,HADOOP-5142
Resolving json.jar through ivy ,HADOOP-5141
RPC call throws IllegalArgumentException complaining duplicate metrics registration,HADOOP-5139
Current Chukwa Trunk failed contrib unit tests.,HADOOP-5138
"Separate the core, hdfs and mapred junit tests",HADOOP-5135
FSNamesystem#commitBlockSynchronization adds under-construction block locations to blocksMap,HADOOP-5134
TaskTracker seems to hold onto the assigned task for a long while before launching it,HADOOP-5130
FSDirectory should not have public methods.,HADOOP-5127
Empty file BlocksWithLocations.java should be removed,HADOOP-5126
Remove deprecated call method from RPC,HADOOP-5125
A few optimizations to FsNamesystem#RecentInvalidateSets,HADOOP-5124
libhdfs test conf uses deprecated fs.default.name value,HADOOP-5122
UpgradeManagerNamenode and UpgradeObjectNamenode should not use FSNamesystem.getFSNamesystem(),HADOOP-5120
FSEditLog should not use FSNamesystem.getFSNamesystem(),HADOOP-5119
ChukwaAgent controller should retry to register for a longer period but not as frequent as now ,HADOOP-5118
TestSocketIOWithTimeout fails under AIX - TIMEOUT error. ,HADOOP-5116
TestLocalDirAllocator fails under AIX ,HADOOP-5115
A bunch of mapred unit tests are failing on Windows,HADOOP-5114
"logcondense should delete hod logs for a user , whose username has any of the characters in the value passed to ""-l"" options ",HADOOP-5113
Upgrade Clover to 2.4.2 and enable Test Optimization in HADOOP,HADOOP-5112
Generic mapreduce classes cannot be used with Job::set* methods,HADOOP-5111
TestKillCompletedJob is failing intermittetnly when run as part of test-core,HADOOP-5109
"split the core, hdfs, and mapred jars from each other and publish them independently to the Maven repository",HADOOP-5107
hdfs-default.xml option names are not consistent with DataNode ,HADOOP-5106
to optimize hudsonBuildHadoopNightly.sh script,HADOOP-5105
"Too many logs saying ""Adding new node"" on JobClient console",HADOOP-5103
"Split build script for building core, hdfs and mapred separately",HADOOP-5102
optimizing build.xml target dependencies,HADOOP-5101
Chukwa Log4JMetricsContext class should append new log to current log file,HADOOP-5100
Remove static variable JspHelper.fsn,HADOOP-5097
chukwa watchdog does not monitor the system correctly,HADOOP-5095
Show dead nodes information in dfsadmin -report,HADOOP-5094
Configuration default resource handling needs to be able to remove default resources ,HADOOP-5093
Branch 0.18 doesn't display version info,HADOOP-5092
include releaseaudit as part of  test-patch.sh script ,HADOOP-5088
Regex for Cmd parsing contains an error,HADOOP-5087
Trash URI semantics can be relaxed,HADOOP-5086
Copying a file to local with Crc throws an exception,HADOOP-5085
"Split TestCLI into HDFS, Mapred and Core tests",HADOOP-5081
Update TestCLI with additional test cases.,HADOOP-5080
" HashFunction inadvertently destroys some randomness",HADOOP-5079
Broken AMI/AKI for ec2 on hadoop,HADOOP-5078
JavaDoc errors in 0.18.3,HADOOP-5077
chukwa metrics file get overwritten when process launch,HADOOP-5076
Potential infinite loop in updateMinSlots,HADOOP-5075
Hadoop 1.0 Interface Classification - scope (visibility - public/private) and stability,HADOOP-5073
testSequenceFileGzipCodec won't pass without native gzip codec,HADOOP-5072
Hadoop 1.0 Compatibility Requirements,HADOOP-5071
Update the year for the copyright to 2009,HADOOP-5070
add a Hadoop-centric junit test result listener,HADOOP-5069
testClusterBlockingForLackOfMemory in TestCapacityScheduler fails randomly,HADOOP-5068
Failed/Killed attempts column in jobdetails.jsp does not show the number of failed/killed attempts correctly,HADOOP-5067
ant binary should not compile docs,HADOOP-5066
setOutputFormatClass in mapreduce.Job fails for SequenceFileOutputFormat,HADOOP-5065
Hadoop 1.0,HADOOP-5064
Update chinese documentation for default configuration,HADOOP-5061
"'whoami', 'topologyscript' calls failing with java.io.IOException: error=12, Cannot allocate memory",HADOOP-5059
" Chukwa agent crash on startup with missing check point file",HADOOP-5057
chukwa init.d script can't run over pdsh ,HADOOP-5056
chukwa alert configuration should be loaded from CHUKWA_CONF_DIR,HADOOP-5055
Chukwa database partitions does not create/expire automatically,HADOOP-5054
Collector does not shutdown properly,HADOOP-5053
Add an example for computing exact digits of Pi,HADOOP-5052
hdfs throughput calculation is incorrect in chukwa database,HADOOP-5051
TestDFSShell fails intermittently,HADOOP-5050
Sometimes job is still displayed in jobqueue_details page for long time after job was killed.,HADOOP-5048
"Hod should be modified to generate core-site.xml, mapred-site.xml and hdfs-site.xml",HADOOP-5047
FileSystem.isDirectory() should not be deprecated.,HADOOP-5045
" Add expiration handling to the chukwa log4j appender",HADOOP-5042
Hourly&daily rolling are not using the right path,HADOOP-5039
remove System.out.println statement,HADOOP-5038
Deprecate FSNamesystem.getFSNamesystem() and change fsNamesystemObject to private,HADOOP-5037
chukwa agent controller remove file does not work ,HADOOP-5036
Support non Time Series charting and handle data gap more gracefully for Chukwa charts,HADOOP-5035
NameNode should send both replication and deletion requests to DataNode in one reply to a heartbeat,HADOOP-5034
chukwa writer API is confusing,HADOOP-5033
CHUKWA_CONF_DIR environment variable needs to be exported to shell script,HADOOP-5032
metrics aggregation is incorrect in database,HADOOP-5031
Chukwa RPM build improvements,HADOOP-5030
Add utilities to load chukwa sequence file to database,HADOOP-5029
Startup scripts should be svn-executable,HADOOP-5026
DFS chmod does not correctly parse some multiple-mode permission specifications,HADOOP-5024
Add Tomcat support to hdfsproxy,HADOOP-5023
"[HOD] logcondense should delete all hod logs for a user, including jobtracker logs",HADOOP-5022
Chukwa should support pipelined writers,HADOOP-5018
NameNode.namesystem should be private,HADOOP-5017
Separate block/replica management code from FSNamesystem,HADOOP-5015
addStoredBlock should take into account corrupted blocks when determining excesses,HADOOP-5012
Scanner setup takes too long...,HADOOP-5011
Document HTTP/HTTPS methods to read directory and file data,HADOOP-5010
DataNode#shutdown sometimes leaves data block scanner verification log unclosed,HADOOP-5009
TestReplication#testPendingReplicationRetry leaves an opened fd unclosed,HADOOP-5008
can't hard-stop Chukwa adaptors,HADOOP-5007
ganglia is now showing any graphs,HADOOP-5006
Create a mock MapReduce cluster simulator to test schedulers,HADOOP-5005
"When computing absoluet guaranteed capacity (GC) from a percent value, Capacity Scheduler should round up floats, rather than truncate them.",HADOOP-5003
2 core tests TestFileOutputFormat and TestHarFileSystem are failing in branch 19,HADOOP-5002
Junit tests that time out don't write any test progress related logs,HADOOP-5001
A Configuration instance cannot be reloaded if the configuration has InputStream resources,HADOOP-5000
IndexOutOfBoundsException in FSEditLog,HADOOP-4999
Implement a native OS runtime for Hadoop,HADOOP-4998
workaround for tmp file handling on DataNodes in 0.18 (HADOOP-4663),HADOOP-4997
JobControl does not report killed jobs,HADOOP-4996
chukwa agent startup should be more modular,HADOOP-4993
TestCustomOutputCommitter fails on hadoop-0.19,HADOOP-4992
Reduce task getting map output over HTTP should have right access control,HADOOP-4991
Support scatter chart for HICC,HADOOP-4989
"An earlier fix, for HADOOP-4373, results in a problem with reclaiming capacity when one or more queues have a capacity equal to zero",HADOOP-4988
One more illegal map task been launched when the job almost complete,HADOOP-4987
FSNamesystem.getBlockLocations sets access time without holding the namespace locks,HADOOP-4986
IOException is abused in FSDirectory,HADOOP-4985
Job counters sometimes go down as tasks run without task failures,HADOOP-4983
TestFsck does not run in Eclipse.,HADOOP-4982
Cleanup the Capacity Scheduler code,HADOOP-4980
Capacity Scheduler does not always return no task to a TT if a job's memry requirements are not met,HADOOP-4979
Deadlock between reclaimCapacity and assignTasks,HADOOP-4977
CompositeRecordReader: ClassLoader set in JobConf is not passed onto WrappedRecordReaders,HADOOP-4975
FSNamesystem.countNodes(Block b) should be synchronized.,HADOOP-4972
Block report times from datanodes could converge to same time.   ,HADOOP-4971
Use the full path when move files to .Trash/Current,HADOOP-4970
Inconsistent state in JVM manager,HADOOP-4967
Setup tasks are not removed from JobTracker's taskIdToTIPMap even after the job completes,HADOOP-4966
DFSClient should log instead of printing into std err.,HADOOP-4965
Logs saying org.apache.hadoop.util.DiskChecker$DiskErrorException in TaskTracker are not relevant,HADOOP-4963
HADOOP-4679 to be fixed for branches >= 0.19,HADOOP-4962
ConcurrentModificationException in lease recovery of empty files.,HADOOP-4961
Hadoop metrics are showing in irregular intervals,HADOOP-4960
System metrics does not output correctly for Redhat 5.1.,HADOOP-4959
Lease monitor should not fail on a live name-node.,HADOOP-4957
NPE when jobdetails.jsp ,HADOOP-4956
Make DBOutputFormat us column names from setOutput(...),HADOOP-4955
"Specify node-rack mapping, dfsadmin -report to warn on mismatch",HADOOP-4954
config property mapred.child.java.opts has maximum length that generates NoClassDefFoundError if exceeded,HADOOP-4953
Improved files system interface for the application writer.,HADOOP-4952
Lease monitor does not own the LeaseManager lock in changing leases.,HADOOP-4951
CompressorStream and BlockCompressorStream should be public,HADOOP-4950
Native compilation is broken,HADOOP-4949
ant test-patch does not work,HADOOP-4948
use regex to parse chukwa commands,HADOOP-4947
Add BlockTool to query file and its block info,HADOOP-4945
Allow Xinclude in hadoop config file,HADOOP-4944
fair share scheduler does not utilize all slots if the task trackers are configured heterogeneously,HADOOP-4943
"Remove getName() and getNamed(String name, Configuration conf)",HADOOP-4942
"Remove getBlockSize(Path f), getLength(Path f) and getReplication(Path src)",HADOOP-4941
Remove delete(Path f),HADOOP-4940
[HOD] Cleanup idle HOD clusters whose ringmaster nodes might have gone down,HADOOP-4938
[HOD] Include ringmaster RPC port information in the notes attribute,HADOOP-4937
Improvements to TestSafeMode,HADOOP-4936
Manual leaving of safe mode may lead to data lost,HADOOP-4935
Distinguish running/successful/failed/killed jobs in jobtracker's history,HADOOP-4934
ConcurrentModificationException in JobHistory.java,HADOOP-4933
Document TaskTracker's memory management functionality and CapacityScheduler's memory based scheduling.,HADOOP-4931
Implement setuid executable for Linux to assist in launching tasks as job owners,HADOOP-4930
Part files on the output filesystem are created irrespective of whether the corresponding task has anything to write there,HADOOP-4927
compile-core-test build fails (bad class file error: ExternalMapReduce.class),HADOOP-4926
Chukwa HTTP connection policies are too hard to configure,HADOOP-4925
Race condition in re-init of TaskTracker,HADOOP-4924
do not keep forrest output in subversion,HADOOP-4920
[HOD] Provide execute access to JT history directory path for group,HADOOP-4919
Fix bzip2 work with SequenceFile,HADOOP-4918
fs -lsr does not align correctly when the username lengths are different,HADOOP-4917
"adjust build.xml to reference external properties when building the ""init.d"" for the rpm",HADOOP-4916
Out of Memory error in reduce shuffling phase when compression is turned on,HADOOP-4915
Support chkconfig for chukwa start up scripts,HADOOP-4914
When using the Hadoop streaming jar if the reduce job outputs only a value (no key) the code incorrectly outputs the value along with the tab character (key/value) separator.,HADOOP-4913
NameNode should exclude corrupt replicas when choosing excessive replicas to delete,HADOOP-4910
Clean up map/reduce api to take JobContext in the static methods,HADOOP-4909
TestMapReduceLocal fails,HADOOP-4907
TaskTracker running out of memory after running several tasks,HADOOP-4906
static initializers for default config files duplicate code,HADOOP-4905
Deadlock while leaving safe mode.,HADOOP-4904
Support for a per-class cluster in ClusterMapReduceTestCase,HADOOP-4902
Upgrade to JUnit 4,HADOOP-4901
some dependencies are yet to be resolved using IVY ,HADOOP-4900
Mutliple times wrong class provided for logger instantiation,HADOOP-4899
findbugs target and docs target which uses forrest is yet to be ported using IVY ,HADOOP-4898
hdfs fsck does not load hdfs configuration.,HADOOP-4896
Remove deprecated methods in DFSClient,HADOOP-4895
fix Chukwa's jettyCollector.sh,HADOOP-4894
When the FileTailingAdaptor is unable to read a file it should take action instead of trying 300 times,HADOOP-4893
File descriptor leak in Chukwa's ExecPlugin,HADOOP-4892
Remove lzo from chukwa,HADOOP-4891
shutdown method in DataNode.java could generate thousand of log entries with the same message in a very short time,HADOOP-4890
Chukwa RPM needs to chown user/group in build stage instead of post install stage.,HADOOP-4889
Use Apache HttpClient for fetching map outputs,HADOOP-4888
Try to restore failed replicas of Name Node storage (at checkpoint time),HADOOP-4885
Change Date format pattern for Time Series graph,HADOOP-4884
Fix Eclipse configuration to work with ivy,HADOOP-4882
Improvements to TestJobTrackerRestart,HADOOP-4880
TestJobTrackerRestart fails on trunk,HADOOP-4879
After introduction of ivy ant test-patch always returns -1 score,HADOOP-4878
Capacity reclaimation for queue would not work as intended,HADOOP-4876
Remove bindings to lzo,HADOOP-4874
display minMaps/Reduces on advanced scheduler page,HADOOP-4873
SE,HADOOP-4871
Ant test-patch goal (and test/bin/test-patch.sh script) fails without warnings if ANT_HOME environment variable is not set,HADOOP-4870
Lost Trackers may not be able to join back,HADOOP-4869
Split the hadoop script into 3 parts,HADOOP-4868
NameNode error in commitBlockSynchronization,HADOOP-4866
-libjars with multiple jars broken when client and cluster reside on different OSs,HADOOP-4864
A spurious IOException log on DataNode is not completely removed,HADOOP-4862
Add disk usage with human-readable size (-duh),HADOOP-4861
File Tailing Adaptor test cases causes random failure,HADOOP-4860
Make the M/R Job output dir unique for Daily rolling,HADOOP-4859
to add appropriate reference to the dependent library files in the chukwa/build.xml file ,HADOOP-4858
TestUlimit is failing after Hadoop-4620,HADOOP-4857
Document JobInitializationPoller configuration in capacity scheduler forrest documentation.,HADOOP-4856
Fix help message in MRAdmin,HADOOP-4855
Capacity Scheduler should read the reclaim-capacity-interval config value from its own config file,HADOOP-4854
Improvement to IPC,HADOOP-4853
Change filesystem permissions to use JAAS rather than UGI,HADOOP-4851
Fix IPC Client to not use UGI,HADOOP-4850
Document service level authorization - HADOOP-4348,HADOOP-4849
OutputCommitter is loaded in the TaskTracker in localizeConfiguration,HADOOP-4847
HDFS arch doc outdated,HADOOP-4846
Shuffle counter issues,HADOOP-4845
Document deprecation of o.a.h.fs.permission.AccessControlException better,HADOOP-4844
Collect Job History log file and Job Conf file into Chukwa,HADOOP-4843
"Streaming combiner should allow command, not just JavaClass",HADOOP-4842
TestFileTailingAdaptors fails sometimes,HADOOP-4841
TestNodeCount sometimes fails with NullPointerException,HADOOP-4840
Add Hadoop native library to java.library.path (compression),HADOOP-4839
Cleanup Metrics and the MBeans,HADOOP-4838
Move HADOOP_CONF_DIR to chukwa-env.sh,HADOOP-4837
Minor typos in documentation and comments,HADOOP-4836
Have end to end tests based on MiniMRCluster to verify that queue capacities are honoured.,HADOOP-4830
Allow FileSystem shutdown hook to be disabled,HADOOP-4829
Update documentation for default configuration,HADOOP-4828
Improve data aggregation in database,HADOOP-4827
Admin command saveNamespace.,HADOOP-4826
Chukwa - change jps to ps for process status detection,HADOOP-4825
Should not use File.setWritable(..) in 0.18,HADOOP-4824
Should not use java.util.NavigableMap in 0.18,HADOOP-4823
0.18 cannot be compiled in Java 5.,HADOOP-4822
Usage description in the Quotas guide documentations are incorrect,HADOOP-4821
Remove unused method FSNamesystem.deleteInSafeMode,HADOOP-4820
0.19.1 will not build under Solaris 5.10 (x86),HADOOP-4819
Enable JobTracker Instrumentation API with user job configuration,HADOOP-4818
FSDirectory.closeFile should not throw IOException,HADOOP-4816
S3FileSystem.renameRecursive(..) does not work correctly if src contains Java regular expression special characters,HADOOP-4815
Avoid a buffer copy while replying to RPC requests.,HADOOP-4813
Import style sheet images for Chukwa,HADOOP-4811
Data lost at cluster startup time,HADOOP-4810
HDFS rename does not work correctly if src contains Java regular expression special characters,HADOOP-4806
Remove black list feature from Chukwa Agent to Chukwa Collector communication,HADOOP-4805
Create Forrest documentation for the fair scheduler,HADOOP-4804
RPC Server send buffer retains size of largest response ever sent ,HADOOP-4802
RPC Server can leave a lot of direct buffers ,HADOOP-4797
Test target for chukwa build.xml needs to comply to hadoop build.xml test suites,HADOOP-4796
Lease monitor may get into an infinite loop,HADOOP-4795
separate branch for HadoopVersionAnnotation,HADOOP-4794
Remove ant.jar from chukwa,HADOOP-4793
Chukwa build process generates files not tracked by svn,HADOOP-4792
Improve rpm build process for Chukwa,HADOOP-4791
"Change fair scheduler to share between pools by default, not between invidual jobs",HADOOP-4789
Set mapred.fairscheduler.assignmultiple to true by default,HADOOP-4788
TestTrackerBlacklistAcrossJobs fails randomly,HADOOP-4787
TestTrackerBlacklistAcrossJobs compilation is broken,HADOOP-4786
avoid two calls to System.currentTimeMillis() in heartbeat,HADOOP-4785
History files are given world readable permissions.,HADOOP-4783
[HOD] HOD opens up directory permissions more than required,HADOOP-4782
Task Tracker  burns a lot of cpu in calling getLocalCache,HADOOP-4780
Remove deprecated FileSystem methods,HADOOP-4779
Check for zero size block meta file when updating a block.,HADOOP-4778
"Windows installation fails with ""bin/hadoop: line 243: c:\Program: command not found""",HADOOP-4776
FUSE crashes reliably on 0.19.0,HADOOP-4775
CapacityScheduler should work even if capacity-scheduler.xml is not in the classpath i.e with the code defaults,HADOOP-4774
"namenode startup error, hadoop-user-namenode.pid permission denied.",HADOOP-4773
FSImage saveFSImage() will have problem.,HADOOP-4771
gridmix2 run script doesn't work on trunk,HADOOP-4770
DataNode should validate the data integrity of a block before updating it,HADOOP-4769
Dynamic Priority Scheduler that allows queue shares to be controlled dynamically by a currency,HADOOP-4768
Fix Eclipse classpath following introduction of gridmix 2,HADOOP-4762
Tool to give the block location and to check if the block at a given datanode is corrupt or not,HADOOP-4761
HDFS streams should not throw exceptions when closed twice,HADOOP-4760
HADOOP-4654 to be fixed for branches >= 0.19,HADOOP-4759
Add a splitter for metrics contexts,HADOOP-4758
Replace log4j.properties with log4j.xml,HADOOP-4757
Create a command line tool to access JMX exported properties from a NameNode server,HADOOP-4756
"We should ignore serialization ""bad practice"" warnings for jsp pages for findbugs",HADOOP-4755
gridmix2 code can be condensed,HADOOP-4753
reducer should output input data size when shuffling is done,HADOOP-4749
Chinese Translation of Hadoop-Related Documents,HADOOP-4748
Reuse FileStatus in FsShell where possible,HADOOP-4747
Job output directory should be normalized,HADOOP-4746
EC2 scripts should configure Hadoop to use all available disks on large instances,HADOOP-4745
Wrong resolution of hostname and port ,HADOOP-4744
Mistake delete replica in hadoop 0.18.1,HADOOP-4742
Minor enhancements to some sections of the Map/Reduce tutorial,HADOOP-4739
saveVersion.sh could write a package-info.java that cannot be compiled when used with git,HADOOP-4738
"Job end notification should give status as ""KILLED"" when job gets killed.",HADOOP-4737
"Add a link to Hive under ""Related Projects"" on http://hadoop.apache.org/core/",HADOOP-4736
NameNode reporting 0 size for originally non-empty files,HADOOP-4735
Some lease recovery codes in 0.19 or trunk should also be committed in 0.18.,HADOOP-4734
Decommissioning TaskTrackers,HADOOP-4733
" connectionTimeout and readTimeout are passed in wrong order in ReduceTask.java",HADOOP-4732
Job is not removed from the waiting jobs queue upon completion.,HADOOP-4731
Adding pig jobs to the becnchmark suit,HADOOP-4729
Tests for NameNode -checkpoint option with different configurations ,HADOOP-4728
Groups do not work for fuse-dfs out of the box on 0.19.0,HADOOP-4727
"documentation typos: ""the the""",HADOOP-4726
"TaskTracker, DataNode, and SecondaryNameNode should timeout on waiting for its server to be up",HADOOP-4724
adding tests for quotas command line error  messages,HADOOP-4722
OOM in .TestSetupAndCleanupFailure,HADOOP-4721
docs/api does not contain the hdfs directory after building,HADOOP-4720
The ls shell command documentation is out-dated,HADOOP-4719
Removal of default port# in NameNode.getUri() cause a map/reduce job failed to prompt temporay output,HADOOP-4717
testRestartWithLostTracker frequently times out,HADOOP-4716
Fix quickstart.html to reflect that Hadoop works with Java 1.6.x now,HADOOP-4715
map tasks timing out during merge phase,HADOOP-4714
librecordio does not scale to large records,HADOOP-4713
Chukwa - Add a config parameter to allow agent to talk to the same collector until connection fails.,HADOOP-4711
"Chukwa - Add duplicate detection, and implement virtual offset of the log file to checkpoint file",HADOOP-4710
Update chukwa source code and develop chukwa from public repository,HADOOP-4709
Add support for dfsadmin commands for test TestCLI unit test,HADOOP-4708
IFileOutputStream.close should call close of the underlying stream,HADOOP-4706
[HOD] Grant read permissions for files/directories created by hod as part of provisioning hadoop clusters,HADOOP-4705
"javadoc: ""the the"" => ""the""",HADOOP-4704
DataNode.createInterDataNodeProtocolProxy should not wait for proxy forever while recovering lease,HADOOP-4703
Failed block replication leaves an incomplete block in receiver's tmp data directory,HADOOP-4702
"Change TaskTracker.MapOutputServlet to send only the IFile segment, validate checksum in Reduce",HADOOP-4699
TestMapRed fails with 64bit JDK,HADOOP-4698
KFS::getBlockLocations() fails with files having multiple blocks,HADOOP-4697
TestGlobalFilter.testServletFilter fails,HADOOP-4695
" Namenode in infinite loop for replicating/deleting corrupted block",HADOOP-4692
"In the javadoc of IndexedSortable.compare(...), the link is wrong.",HADOOP-4691
fuse-dfs - create source file/function + utils + config + main source files,HADOOP-4690
multiple spills/reducers test case for mergeParts() needed,HADOOP-4688
"NativeS3FileSystem always tries to create a bucket, even when used for read-only workflows.",HADOOP-4684
Move the call to getMapCompletionEvents in ReduceTask.ReduceCopier.fetchOutputs to a separate thread,HADOOP-4683
"Datanode prints tons of log messages: Waiting for threadgroup to exit, active theads is XX",HADOOP-4679
FileSystem.getFileBlockLocations() (aka default implementation for Local FileSystem) incorrect.,HADOOP-4677
Go back to Job has a wrong URL on blacklisted trackers page,HADOOP-4676
Current Ganglia metrics implementation is incompatible with Ganglia 3.1,HADOOP-4675
"hadoop fs -help should list detailed help info for the following commands: test, text, tail, stat & touchz",HADOOP-4674
" IFile.Writer close() uses compressor after returning it to CodecPool.",HADOOP-4673
"Make some ""flag"" booleans volatile because they are set/read in different threads",HADOOP-4671
A file-open sometimes may not set the access time of a file,HADOOP-4669
Improve JavaDoc on JobConf.setCombinerClass to better document restrictions on combiners,HADOOP-4668
Launch reduces only after a few maps have run in the Fair Scheduler,HADOOP-4666
Parallelize job initialization,HADOOP-4664
setQuietMode(true) causes configuration to fail when hadoop-site.xml is added via addResource,HADOOP-4662
"distch: a tool for distributed ch{mod,own}",HADOOP-4661
JobTracker wont compile on Java5 as you cant use @Override with an interface implementation in Java5,HADOOP-4660
Root cause of connection failure is being lost to code that uses it for delaying startup,HADOOP-4659
Add a user to groups mapping service ,HADOOP-4656
FileSystem.CACHE should be ref-counted,HADOOP-4655
remove temporary output directory of failed tasks,HADOOP-4654
"local.cache.size is set to 10 GB, while DEFAULT_CACHE_SIZE is set to 1 MB",HADOOP-4650
Improve abstraction for spill indices,HADOOP-4649
Remove ChecksumDistriubtedFileSystem and InMemoryFileSystem,HADOOP-4648
NamenodeFsck creates a new DFSClient but never closes it,HADOOP-4647
hdfs proxy doesn't package itself right.,HADOOP-4645
NameNode should exclude excessive replicas when counting live replicas for a block,HADOOP-4643
Send JobConf and JobHistory data to MetricsContext,HADOOP-4642
Send JobConf and JobHistory data to MetricsContext,HADOOP-4641
Add ability to split text files compressed with lzo,HADOOP-4640
Exception thrown in/from RecoveryManager.recover() should be caught and handled,HADOOP-4638
Unhandled failures starting jobs with S3 as backing store,HADOOP-4637
Memory leak ?,HADOOP-4635
220 javac compiler warnings,HADOOP-4634
Streaming exits with zero-status in cases even on failure,HADOOP-4633
TestJobHistoryVersion should not create directory in current dir.,HADOOP-4632
Split the default configurations into 3 parts,HADOOP-4631
libhdfs sets read return code to 0 when hadoop returns < 0 ,HADOOP-4629
Move Hive out of Core,HADOOP-4628
gridmix version 2,HADOOP-4627
API link in forrest doc should point to the same version of hadoop.,HADOOP-4626
Running tasks are not maintained by JobInProgress if speculation is off,HADOOP-4623
Explicitly specify interpretor for non-native binaries,HADOOP-4622
javadoc: warning - Multiple sources of package comments found for some packages,HADOOP-4621
Streaming mapper never completes if the mapper does not write to stdout,HADOOP-4620
Move http server from FSNamesystem into NameNode.,HADOOP-4618
hadoop-default.xml should not be in conf/ directory,HADOOP-4617
assertion makes fuse-dfs exit when reading incomplete data,HADOOP-4616
Job submitted to an invalid queue still remains with the jobtracker,HADOOP-4615
"""Too many open files"" error while processing a large gzip file",HADOOP-4614
"browseBlock.jsp does not generate ""genstamp"" property.",HADOOP-4613
Remove RunJar's dependency on JobClient,HADOOP-4612
Documentation for Tool interface is a bit busted,HADOOP-4611
Always calculate mis-replicated blocks when safe-mode is turned off.,HADOOP-4610
Some log message of INFO level seems unuseful.,HADOOP-4609
Examples -Driver does not check first argument.,HADOOP-4608
There is a cygpath error if log directory does not exist,HADOOP-4606
should run old version of unit tests to check back-compatibility,HADOOP-4605
Installation on Solaris needs additional PATH setting,HADOOP-4603
BlocksMap and BlockInfo should be package private.,HADOOP-4599
'-setrep' command skips under-replicated blocks,HADOOP-4598
Under-replicated blocks are not calculated if the name-node is forced out of safe-mode.,HADOOP-4597
"JVM Reuse triggers RuntimeException(""Invalid state"")",HADOOP-4595
Monitoring Scripts for Nagios,HADOOP-4594
Fix the PiEstimator output messages and code comments,HADOOP-4589
typo in javadoc for map.input.file,HADOOP-4587
unused and misleading configuration in hadoop-init,HADOOP-4585
Slow generation of blockReport at DataNode causes delay of sending heartbeat to NameNode,HADOOP-4584
Code optimization/cleanup in HDFS,HADOOP-4583
create-hadoop-image doesn't fail with expired Java binary URL,HADOOP-4582
Chukwa test framework,HADOOP-4581
StorageDirectory is not removed from the storage directories list when writing to an edits fails,HADOOP-4579
Modify pending tasks count in the UI to pending jobs count in the UI,HADOOP-4576
An independent HTTPS proxy for HDFS,HADOOP-4575
NNThroughputBenchmark throws NPE if fs.default.name is not set,HADOOP-4573
INode and its sub-classes should be package private,HADOOP-4572
chukwa conf files are not cleaned up,HADOOP-4571
GetFileBlockLocations should return the NetworkTopology information of the machines that hosts those blocks,HADOOP-4567
MultiFileInputSplit can use data locality information to create splits,HADOOP-4565
